verb,sentence,trans,trans_binary_form,v_type,v_tense,dir,ani_sub,ani_obj,ani_match,plu_num_np,plu_sub,plu_obj,conj,rcp_phrase,category
reconcile,Rostislavich reconciled with Davyd,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Brown reconciled with ex-girlfriend,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,He reconciled with God,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Fisher reconciled with Buttafuoco,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Verdi reconciled with Boito,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Germany reconciled with France,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,President of Saudi Arabia reconciled with Assad,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Nixon reconciled with China official,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Hippolytus reconciled with Rome,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Bathsheba reconciled with David,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Denman reconciled with Ben,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Marcel reconciled with Klaus,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Jogaila reconciled with Vytautas,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Hefner reconciled with Harris,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Vsevolod reconciled with Andrew,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Kouichi reconciled with Yajima,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Adams reconciled with Jefferson,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,Currie reconciled with Fowley,0,1,1,0,1,1,1,1,1,0,0,0,1,1
reconcile,She reconciled with God,0,1,1,0,1,1,1,1,0,0,0,0,0,1
reconcile,Marion and Valter reconciled with each other,0,1,1,0,0,1,1,1,1,1,0,0,1,1
reconcile,Disick and Kourtney reconciled with each other,0,1,1,0,0,1,1,1,1,1,0,0,1,1
reconcile,Ben and John reconcile with each other,0,1,1,0,0,1,1,1,1,1,0,0,1,1
reconcile,Taiwan and Macao reconciled with each other,0,1,1,0,0,0,0,1,1,1,0,0,1,1
reconcile,Marion and Valter reconciled with each other,0,1,1,0,0,1,1,1,1,1,0,0,1,1
reconcile,We reconciled with each other,0,1,1,0,0,1,1,1,0,1,0,0,1,1
reconcile,We reconciled ,0,0,1,0,0,1,1,1,0,1,0,0,0,1
reconcile,They reconciled last year,0,0,1,0,0,1,1,1,0,1,0,0,0,1
alternate,Foster alternated with Leslie,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,al-Atrash alternated with Betty,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,K5P1 alternated with K,0,1,1,0,1,0,0,1,1,0,0,0,0,1
alternate,Olivier alternated with Gielgud,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Whissen alternated with Allen,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Baric alternated with Etudes,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Bling alternated with Adele,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Stik alternated with Ranman,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Cowell alternated with Cedar,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Stik alternated with Ranman,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Daniel alternated with Hendrik,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Timlin alternated with Josh,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,MZ alternated with Catamaran,0,1,1,0,1,0,0,1,1,0,0,0,0,1
alternate,Williams alternated with Mack,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Sascha alternated with Rakshit,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Vente alternated with Alexander,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Stik alternated with Ranman,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Beida alternated with Tripoli,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Systemic alternated with Purple,0,1,1,0,1,0,0,1,1,0,0,0,0,1
alternate,Systemic alternated with Magenta,0,1,1,0,1,0,0,1,1,0,0,0,0,1
alternate,Clouser alternated with Tanner,0,1,1,0,1,1,1,1,1,0,0,0,0,1
alternate,Neutelings and Riedijk alternated,0,0,1,0,0,1,1,1,1,0,0,0,0,1
alternate,Wilson and Mahoney alternated,0,0,1,0,0,1,1,1,1,0,0,0,0,1
alternate,Birdsong and Ballard alternated,0,0,1,0,0,1,1,1,1,0,0,0,0,1
alternate,Bambao and Itsandra alternated,0,0,1,0,0,1,1,1,1,0,0,0,0,1
alternate,Hargreaves and Lansdown alternated,0,0,1,0,0,1,1,1,1,0,0,0,0,1
alternate,Keough and Lisa alternated,0,0,1,0,0,1,1,1,1,0,0,0,0,1
alternate,Stephen and Rosemia alternated,0,0,1,0,0,1,1,1,1,0,0,0,0,1
alternate,Papa and Grandmama alternated,0,0,1,0,0,1,1,1,1,0,0,0,0,1
alternate,India and Ghana alternated,0,0,1,0,0,0,0,1,1,0,0,0,0,1
alternate,Herbert and Hamilton alternated,0,0,1,0,0,1,1,1,1,0,0,0,0,1
alternate,Addison and Beazant alternated,0,0,1,0,0,1,1,1,1,0,0,0,0,1
alternate,We alternated with each other,0,1,1,0,0,1,1,1,0,1,1,0,1,1
alternate,Their footsteps alternated with each other,0,1,1,0,0,0,0,1,0,1,1,0,1,1
alternate,Our thrusts alternated with each other,0,1,1,0,0,0,0,1,0,1,1,0,1,1
tie,PBS tied with CBS,0,1,1,0,1,0,0,1,1,0,0,0,0,1
tie,US ties with China,0,1,1,0,1,0,0,1,1,0,0,0,0,1
tie,Denver tied with San Francisco,0,1,1,0,1,0,0,1,1,0,0,0,0,1
tie,School tied with Yale,0,1,1,0,1,0,0,1,1,0,0,0,0,1
tie,Cup ties with Dublin,0,1,1,0,1,0,0,1,1,0,0,0,0,1
tie,Watson tied with Justin,0,1,1,0,1,1,1,1,1,0,0,0,0,1
tie,Jams tied with Review,0,1,1,0,1,0,0,1,1,0,0,0,0,1
tie,Jersey tied with Georgia,0,1,1,0,1,0,0,1,1,0,0,0,0,1
tie,League ties with Bayer,0,1,1,1,1,0,0,1,1,0,0,0,0,1
tie,US ties with Pakistan,0,1,1,1,1,0,0,1,1,0,0,0,0,1
tie,Dole tied with Texas,0,1,1,0,1,0,0,1,1,0,0,0,0,1
tie,Cup ties with England,0,1,1,1,1,0,0,1,1,0,0,0,0,1
tie,Strengthening ties with Central,0,1,1,1,1,0,0,1,1,0,0,0,0,1
tie,League ties with Rubin,0,1,1,1,1,1,1,1,1,0,0,0,0,1
tie,Obama tied with John,0,1,1,0,1,1,1,1,1,0,0,0,0,1
tie,Cup tie with France,0,1,1,1,1,0,0,1,1,0,0,0,0,1
tie,Mexico tied with Bulgaria,0,1,1,0,1,0,0,1,1,0,0,0,0,1
tie,US ties with Burma,0,1,1,1,1,0,0,1,1,0,0,0,0,1
tie,Palin tied with Romney,0,1,1,0,1,1,1,1,1,0,0,0,0,1
tie,Ash tied with Gary,0,1,1,0,1,1,1,1,1,0,0,0,0,1
tie,Mexico and Uruguay tied,1,1,1,0,0,0,0,1,1,0,0,1,0,1
tie,Remus and Luna tie,1,1,1,1,0,1,1,1,1,0,0,1,0,1
tie,Carolina and Virginia tie,1,1,1,1,0,1,1,1,1,0,0,1,0,1
tie,Venezuela and Cuba tie,1,1,1,1,0,0,0,1,1,0,0,1,0,1
tie,Nebraska and Kansas tied,1,1,1,0,0,0,0,1,1,0,0,1,0,1
tie,Jelik and HiFi tied,1,1,1,0,0,0,0,1,1,0,0,1,0,1
tie,Trump and Clinton tied,1,1,1,0,0,1,1,1,1,0,0,1,0,1
tie,Ritsu and Ushio tied,1,1,1,0,0,1,1,1,1,0,0,1,0,1
tie,Elam and Mangan tie,1,1,1,1,0,1,1,1,1,0,0,1,0,1
tie,Me and Eddie tied,1,1,1,0,0,1,1,1,1,0,0,1,0,1
tie,China and Russia tied,1,1,1,0,0,0,0,1,1,0,0,1,0,1
tie,He and the boy tied with each other,0,1,1,0,0,1,1,1,1,1,0,1,1,1
tie,Australia and Russia tied with each other,0,1,1,0,0,0,0,1,1,1,0,1,1,1
negotiate,UCED negotiated with Boise,0,1,0,0,1,0,0,1,1,0,0,0,0,1
negotiate,ASAP negotiated with HMRC,0,1,0,0,1,0,0,1,1,0,0,0,0,1
negotiate,Commission negotiated with China,0,1,0,0,1,0,0,1,1,0,0,0,0,1
negotiate,Ministry negotiated with Saudi,0,1,0,0,1,0,0,1,1,0,0,0,0,1
negotiate,Omar negotiated with Karzai,0,1,0,0,1,1,1,1,1,0,0,0,0,1
negotiate,Ortega negotiated with Alemêçn,0,1,0,0,1,0,0,1,1,0,0,0,0,1
negotiate,U.S. negotiated with Brazil,0,1,0,0,1,0,0,1,1,0,0,0,0,1
negotiate,Chamberlain negotiated with Hitler,0,1,0,0,1,1,1,1,1,0,0,0,0,1
negotiate,Iran negotiated with Regan,0,1,0,0,1,0,1,0,1,0,0,0,0,0
negotiate,Louverture negotiates with Thomas,0,1,0,0,1,1,1,1,1,0,0,0,0,1
negotiate,Clinton negotiated with then-Afghan,0,1,0,0,1,1,1,1,1,0,0,0,0,1
negotiate,Pioneer negotiated with Caldwell,0,1,0,0,1,1,1,1,1,0,0,0,0,1
negotiate,Doncaster negotiates with Sky,0,1,0,1,1,1,1,1,1,0,0,0,0,1
negotiate,Laughlin negotiated with Pacific Islander,0,1,0,0,1,1,1,1,1,0,0,0,0,1
negotiate,Aliyev negotiated with Surat,0,1,0,0,1,1,1,1,1,0,0,0,0,1
negotiate,INL negotiates with DOE-Idaho,0,1,0,1,1,1,1,1,1,0,0,0,0,1
negotiate,SFOP negotiated with PG,0,1,0,0,1,1,1,1,1,0,0,0,0,1
negotiate,Bergman negotiating with Middle-Eastern,0,1,0,1,1,1,1,1,1,0,0,0,0,1
negotiate,Shuvalov negotiated with Lawrence,0,1,0,0,1,1,1,1,1,0,0,0,0,1
negotiate,The Administration negotiated with Baucus,0,1,0,0,1,0,1,0,1,0,0,0,0,0
negotiate,NBC and Cooper negotiated,0,0,0,0,0,0,1,0,1,1,0,1,0,1
negotiate,Community and Norway negotiated,0,0,0,0,0,0,0,1,1,1,0,1,0,1
negotiate,Administration and INDOT negotiated,0,0,0,0,0,0,0,1,1,1,0,1,0,1
negotiate,Ankara and Brussels negotiated,0,0,0,0,0,0,0,1,1,1,0,1,0,1
negotiate,Harklau and Norwood negotiated,0,0,0,0,0,0,0,1,1,1,0,1,0,1
negotiate,Nixon and Reagan negotiated,0,0,0,0,0,1,1,1,1,1,0,1,0,1
negotiate,Italy and Japan negotiated,0,0,0,0,0,0,0,1,1,1,0,1,0,1
negotiate,Cintra and NCDOT negotiated,0,0,0,0,0,0,0,1,1,1,0,1,0,1
negotiate,US and Britain negotiated,0,0,0,0,0,0,0,1,1,1,0,1,0,1
negotiate,Washington and Baghdad negotiated,0,0,0,0,0,0,0,1,1,1,0,1,0,1
negotiate,Riccardo negotiated,0,0,0,0,0,1,1,1,1,0,0,0,0,1
negotiate,Warren negotiates,0,0,0,1,0,1,1,1,1,0,0,0,0,1
negotiate,Burrows negotiated,0,0,0,0,0,1,1,1,1,0,0,0,0,1
negotiate,Oklahoma negotiates,0,0,0,1,0,0,0,1,1,0,0,0,0,1
negotiate,Defence negotiated,0,0,0,0,0,0,0,1,1,0,0,0,0,1
negotiate,Mom and Dad negotiated with each other,0,1,0,0,0,1,1,1,1,1,0,1,1,1
negotiate,We negotiated with each other,0,1,0,0,0,1,1,1,0,1,1,0,1,1
negotiate,Snowden and the CIA negotiated with each other,0,1,0,0,0,0,1,0,1,1,0,1,1,1
negotiate,Pepper and Boots negotiate with each other,0,1,0,1,0,1,1,1,1,1,0,1,1,1
argue,Muallem argued with Ban,0,1,0,0,1,1,1,1,1,0,0,0,0,1
argue,Erekat argued with Kerry,0,1,0,0,1,1,1,1,1,0,0,0,0,1
argue,Zhirinovsky argued with Vladimir,0,1,0,0,1,1,1,1,1,0,0,0,0,1
argue,Ami argued with Minako,0,1,0,0,1,1,1,1,1,0,0,0,0,1
argue,Iram argued with Dalia,0,1,0,0,1,1,1,1,1,0,0,0,0,1
argue,Chilcot argued with Sir,0,1,0,0,1,1,1,1,1,0,0,0,0,1
argue,Noise argued with Simon,0,1,0,0,1,0,1,1,1,0,0,0,0,1
argue,Iddles argued with Mr,0,1,0,0,1,1,1,1,1,0,0,0,0,0
argue,Rice argued with Kitzhaber,0,1,0,0,1,1,1,1,1,0,0,0,0,1
argue,Newton argued with Hooke,0,1,0,0,1,1,1,1,1,0,0,0,0,1
argue,Torito argues with Diego,0,1,0,1,1,1,1,1,1,0,0,0,0,1
argue,Sauron argues with Erestor,0,1,0,1,1,1,1,1,1,0,0,0,0,1
argue,Trygaeus argues with Hermes,0,1,0,1,1,1,1,1,1,0,0,0,0,1
argue,Nimmi argues with Pari,0,1,0,1,1,1,1,1,1,0,0,0,0,1
argue,Rio argues with Kane,0,1,0,1,1,1,1,1,1,0,0,0,0,1
argue,Puma argues with Hernandez,0,1,0,1,1,1,1,1,1,0,0,0,0,1
argue,Jeremiah argues with God,0,1,0,1,1,1,1,1,1,0,0,0,0,1
argue,Stossel argues with Bill,0,1,0,1,1,1,1,1,1,0,0,0,0,1
argue,Rashba argues with Rashi,0,1,0,1,1,1,1,1,1,0,0,0,0,1
argue,Remus argues with Sirius,0,1,0,1,1,1,1,1,1,0,0,0,0,1
argue,Altieri argues,0,0,0,1,0,1,0,1,0,0,0,0,0,1
argue,Klein argues,0,0,0,1,0,1,0,1,0,0,0,0,0,1
argue,Demos argues,0,0,0,1,0,1,0,1,0,0,0,0,0,1
argue,Bunt argues,0,0,0,1,0,1,0,1,0,0,0,0,0,1
argue,Desmond argues,0,0,0,1,0,1,0,1,0,0,0,0,0,1
argue,Rose and Jenny argue with each other,0,0,0,1,0,1,1,1,1,1,0,1,1,1
argue,Veneziano and Romano argue with each other,0,0,0,1,0,1,1,1,1,1,0,1,1,1
argue,Show and Henry argue with each other,0,0,0,1,0,1,1,1,1,1,0,1,1,1
argue,Christian and Chad argue with each other,0,0,0,1,0,1,1,1,1,1,0,1,1,1
argue,Barry and Denise arguing with each other,0,0,0,1,0,1,1,1,1,1,0,1,1,1
argue,Eureka and Renton argue with each other,0,0,0,1,0,1,1,1,1,1,0,1,1,1
argue,Kinjal and Urmila argue with each other,0,0,0,1,0,1,1,1,1,1,0,1,1,1
argue,Lelouch and Kallen argue with each other,0,0,0,1,0,1,1,1,1,1,0,1,1,1
argue,Roode and Aries argue with each other,0,0,0,1,0,1,1,1,1,1,0,1,1,1
argue,France and England argue with each other,0,0,0,1,0,0,0,1,1,1,0,1,1,1
argue,Bond and Drax argue with each other,0,0,0,1,0,1,1,1,1,1,0,1,1,1
argue,USSR and USA argue with each other,0,0,0,1,0,0,0,1,1,1,0,1,1,1
argue,God and Israel argue with each other,0,0,0,1,0,1,0,0,1,1,0,1,1,1
clash,Dowding clashed with General,1,0,0,0,1,1,1,1,1,0,0,0,0,1
clash,Race clashed with Snowdon,1,0,0,0,1,1,1,1,1,0,0,0,0,1
clash,Senator clashed with TSA,1,0,0,0,1,1,1,1,1,0,0,0,0,1
clash,Syracuse clashed with USC,1,0,0,0,1,1,1,1,1,0,0,0,0,1
clash,Jarasa clashed with Yatvingians,1,0,0,0,1,1,1,1,1,0,0,0,0,1
clash,Lebanon clashed with Hezbollah,1,0,0,0,1,1,1,1,1,0,0,0,0,1
clash,Hadi clashed with Houthi,1,0,0,0,1,1,1,1,1,0,0,0,0,1
clash,Goldsmith clashed with Heathrow,1,0,0,0,1,0,0,1,1,0,0,0,0,1
clash,State clashed with Louisville,1,0,0,0,1,0,0,1,1,0,0,0,0,1
clash,Frost clashes with Pitch,1,0,0,1,1,0,0,1,1,0,0,0,0,1
clash,Philip clashes with Will,1,0,0,1,1,1,1,1,1,0,0,0,0,1
clash,Cup clashes with Barbados,1,0,0,1,1,0,0,1,1,0,0,0,0,1
clash,Championship clashes with Karpov,1,0,0,1,1,0,0,1,1,0,0,0,0,1
clash,Germany clashes with France,1,0,0,1,1,0,0,1,1,0,0,0,0,1
clash,Sczerbiak clashes with KG,1,0,0,1,1,1,1,1,1,0,0,0,0,1
clash,Goodwillie clashes with Daniel,1,0,0,1,1,1,1,1,1,0,0,0,0,1
clash,Isle clashes with Glencoe,1,0,0,1,1,1,1,1,1,0,0,0,0,1
clash,Avatar clashes with Kuvira,1,0,0,1,1,1,1,1,1,0,0,0,0,1
clash,Sync clashes with Master,1,0,0,1,1,0,0,1,1,0,0,0,0,1
clash,Delhi and Beijing clashed with each other,1,0,0,0,0,0,0,1,1,1,0,1,1,1
clash,Yamato and Kintaro clashed with each other,1,0,0,0,0,1,1,1,1,1,0,1,1,1
clash,Bunyodkor and Pakhtakor clashed with each other,1,0,0,0,0,1,1,1,1,1,0,1,1,1
clash,Nadu and Kerala clashed with each other,1,0,0,0,0,1,1,1,1,1,0,1,1,1
clash,Batman and Superman clash with each other,1,0,0,1,0,1,1,1,1,1,0,1,1,1
clash,Azaz and al-Badra clashed with each other,1,0,0,0,0,1,1,1,1,1,0,1,1,1
clash,We clashed,0,0,0,0,0,1,1,1,0,1,0,0,0,1
clash,My mom and sister clash,0,0,0,1,0,1,1,1,1,1,0,1,0,1
clash,John and Cara clashed,0,0,0,0,0,1,1,1,1,1,0,1,0,1
clash,Adobe and Apple clash,0,0,0,1,0,0,0,1,1,1,0,1,0,1
clash,Justin and Victoria clashed,0,0,0,0,0,1,1,1,1,1,0,1,0,1
clash,Chloe and Tyler clashed,0,0,0,0,0,1,1,1,1,1,0,1,0,1
chat,Clinton chats with Megan,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Postupak chats with Donald,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Harwood chatted with Host,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Pauw chatted with Music reporter,1,0,0,0,0,1,1,1,1,0,0,0,0,1
chat,Cox chats with Brandi,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Wingo chats with Mark,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Network chatted with Morris,1,0,0,0,0,0,1,0,1,0,0,0,0,1
chat,Dyer chatted with Stefanie,1,0,0,0,0,1,1,1,1,0,0,0,0,1
chat,Enda chats with Susan,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Foucade chatted with Peter,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Amber chats with Don,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Alan chats with Doug,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Irving chats with Nature,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Ford chatted with Book-It person,1,0,0,0,0,1,1,1,1,0,0,0,0,1
chat,MT chatted with Duncan,1,0,0,0,0,1,1,1,1,0,0,0,0,1
chat,Cederberg chatted with Hansson,1,0,0,0,0,1,1,1,1,0,0,0,0,1
chat,Riegle chat with Kim,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Belichick chatted with Graham,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Amber chats with Ming,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,Power chat with Peter,1,0,0,1,0,1,1,1,1,0,0,0,0,1
chat,The girl and boy chatted all night,0,0,0,0,1,1,1,1,1,1,0,1,0,1
chat,Kylael and Thyra chat,0,0,0,1,1,1,1,1,1,1,0,1,0,1
chat,Tanger and Sophia chat,0,0,0,1,1,1,1,1,1,1,0,1,0,1
chat,Myrna and Terry chat,0,0,0,1,1,1,1,1,1,1,0,1,0,1
chat,Beak and Tommy chat,0,0,0,1,1,1,1,1,1,1,0,1,0,1
chat,Stewart and Cenac chat,0,0,0,1,1,1,1,1,1,1,0,1,0,1
chat,Jason and I chatted with each other  ,0,0,0,0,1,1,1,1,1,1,0,1,1,1
chat,Carol and Susan chatted with each other,0,0,0,0,1,1,1,1,1,1,0,1,1,1
differ,Plato differed from Socrates,1,1,1,0,1,0,0,1,1,0,0,0,0,1
differ,MHPC differs from meningioma,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,Development differs from Shea,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,Hautem differs from Mor,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,API differs from Software-component,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,King differs from Sayers,1,1,1,1,1,1,1,1,1,0,0,0,0,1
differ,PPMS differs from RRMS,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,Arabia differs from Iran,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,REST differs from RPC-style,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,GHG differs from GHG-cci,1,1,1,1,1,1,1,1,1,0,0,0,0,1
differ,Buddie differs from Joe,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,KidSafe differ from Prevent,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,T-TESS differ from PDAS,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,IS29500 differs from ECMA-376,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,Syria differs from Lebanon,1,1,1,1,1,1,1,1,1,0,0,0,0,1
differ,Wesley differed from J,1,1,1,0,1,0,0,1,1,0,0,0,0,1
differ,Cardenasii differs from C,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,HER2 differs from EGFR,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,DHCPv6 differs from DHCPv4,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,London differs from Barcelona,1,1,1,1,1,0,0,1,1,0,0,0,0,1
differ,Ukraine and Belarus differ,0,0,1,1,0,0,0,1,1,1,0,1,0,1
differ,Hungary and Romania differ,0,0,1,1,0,0,0,1,1,1,0,1,0,1
differ,Primary and Secondary differs,0,0,1,1,0,0,0,1,1,1,0,1,0,1
differ,Russia and Ukraine differed,0,0,1,0,0,0,0,1,1,1,0,1,0,1
differ,Logic and Accuracy differs,0,0,1,1,0,0,0,1,1,1,0,1,0,1
differ,W1 and W2 differ,0,0,1,1,0,1,1,1,1,1,0,1,0,1
differ,Wallis and Brooks differed,0,0,1,0,0,0,0,1,1,1,0,1,0,1
differ,Kathryn and Regina differ,0,0,1,1,0,0,0,1,1,1,0,1,0,1
differ,1A and C differ,0,0,1,1,0,0,0,1,1,1,0,1,0,1
differ,SF and NYC differ,0,0,1,1,0,0,0,1,1,1,0,1,0,1
differ,Finland and Turkey differ from each other,0,1,1,1,0,0,0,1,1,1,0,1,1,1
differ,P__ and N__ differ from each other,0,1,1,1,0,0,0,1,1,1,0,1,1,1
differ,NAFLD and ALD differ from each other,0,1,1,1,0,0,0,1,1,1,0,1,1,1
differ,Cristos and Crhstos differ from each other,0,1,1,1,0,0,0,1,1,1,0,1,1,1
differ,Salmonella and Shigella differ from each other,0,1,1,1,0,0,0,1,1,1,0,1,1,1
differ,TCAP and TNReady differ from each other,0,1,1,1,0,0,0,1,1,1,0,1,1,1
differ,L1 and L2 differ from each other,0,1,1,1,0,0,0,1,1,1,0,1,1,1
differ,Thomas differs,0,0,1,1,0,1,0,1,0,0,0,0,0,1
differ,Chandrasekaran differs,0,0,1,1,0,1,0,1,0,0,0,0,0,1
differ,America differs,0,0,1,1,0,1,0,1,0,0,0,0,0,1
converse,Jesus conversed with Phillip,1,1,0,0,1,1,1,1,1,0,0,0,0,1
converse,Rangasamy conversed with Sangili,1,1,0,0,1,1,1,1,1,0,0,0,0,1
converse,Carnaroli converses with Penn,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Galan converses with Lion,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Hollywood Reporter converses with Sam,1,1,0,1,1,0,1,0,1,0,0,0,0,1
converse,Russia converses with US,1,1,0,1,1,0,0,1,1,0,0,0,0,1
converse,Lindsay converses with Abelard,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Globe converses with Yale,1,1,0,1,1,0,0,1,1,0,0,0,0,1
converse,Poage converses with Texas,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Elijah converses with Jesus,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Paul conversed with Jesus,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Franchina converses with California,1,1,0,0,1,1,1,1,1,0,0,0,0,1
converse,Smith conversed with Matt,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Reagan converse with Keyworth,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Agata converses with Chris,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Mantle converses with Councilmember,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Show converses with ATXHS,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Lawrence converses with Mike,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Kiesewetter converses with Commandant,1,1,0,1,1,1,1,1,1,0,0,0,0,1
converse,Maasai and Samburu converse with each other,1,1,0,1,0,1,1,1,1,1,0,1,1,1
converse,Sangban and Kenkeni conversed with each other,1,1,0,1,0,1,1,1,1,1,0,1,1,1
converse,Tsutomu and Birdy converses with each other,1,1,0,1,0,1,1,1,1,1,0,1,1,1
converse,Nees and Dydy converse with each other,1,1,0,1,0,1,1,1,1,1,0,1,1,1
converse,Kerry and Zarif conversed ,0,0,0,0,0,1,1,1,1,1,0,1,0,1
converse,The RAM and CPU conversed,0,0,0,0,0,1,1,1,1,1,0,1,0,1
converse,Marsh and Perkins converse ,0,0,0,1,0,1,1,1,1,1,0,1,0,1
converse,Kenobi and Vos converse ,0,0,0,1,0,1,1,1,1,1,0,1,0,1
converse,Malone and Serena conversed ,0,0,0,0,0,1,1,1,1,1,0,1,0,1
coexist,FeNSUAA coexists with NSUFAA,1,1,1,0,1,0,0,1,1,0,0,0,0,1
coexist,Princess Diaries coexist with Netflix originals,1,1,1,0,1,0,0,1,1,0,1,0,0,1
coexist,Golden-winged warbler coexisted with Blue-winged warbler,1,1,1,0,1,0,0,1,1,0,0,0,0,1
coexist,5CoO2 coexists with CDP-electrolyte,1,1,1,1,1,0,0,1,1,0,0,0,0,1
coexist,FDy coexisted with IBS,1,1,1,0,1,0,0,1,1,0,0,0,0,1
coexist,France coexists with Budji,1,1,1,1,1,0,0,1,1,0,0,0,0,1
coexist,LEAD coexisting with CAD,1,1,1,1,1,0,0,1,1,0,0,0,0,1
coexist,U coexists with W,1,1,1,1,1,0,0,1,1,0,0,0,0,1
coexist,SoundRuler coexists with Matlab,1,1,1,1,1,0,0,1,1,0,0,0,0,1
coexist,IPv6 coexists with IPv4,1,1,1,1,1,0,0,1,1,0,0,0,0,1
coexist,Pankow coexists with Jordi,1,1,1,1,1,1,1,1,1,0,0,0,0,1
coexist,Mikati coexist with Hezbollah,1,1,1,1,1,1,1,1,1,0,0,0,0,1
coexist,Time coexists with Timelessness,1,1,1,1,1,0,0,1,1,0,0,0,0,1
coexist,PBI coexist with FreeBSDs,1,1,1,1,1,0,0,1,1,0,0,0,0,1
coexist,China coexisted with Parthia,1,1,1,0,1,0,0,1,1,0,0,0,0,1
coexist,The partnership coexists with BYU,1,1,1,1,1,0,0,1,1,0,0,0,0,1
coexist,IPv6 coexists with IPv4,1,1,1,1,1,0,0,1,1,0,0,0,0,1
coexist,ECN and PCN coexist,0,0,1,1,0,0,0,1,1,1,0,1,0,1
